"Name","Children Under 6 Years with Elevated Blood Lead Levels (BLL)"
"Description","<g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4""><g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4"">Number</g></g>&nbsp;of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater.&nbsp;"
"Source Notes","New York City Department of Health and Mental Hygiene NYC Tracking Program: Environment and Health Data Portal. [Childhood Lead Exposure; 2005-2018]; retrieved from&nbsp;<a href=""http://a816-dohbesp.nyc.gov/IndicatorPublic/"" target=""_blank"">&nbsp;http://a816-dohbesp.nyc.gov/IndicatorPublic/</a>"
"Notes","Rates are calculated by using the number of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater, divided by the number of children less than 6 years old who were tested for lead poisoning in a given year; expressed as cases per 1,000 tested.<br />
Children can receive more than one test during the calendar year, but are only counted once using the highest confirmed blood lead level during the calendar year.&nbsp;"

Location,Blood Lead Level,TimeFrame,DataFormat,Data,Fips
Bayside - Little Neck,5 mcg/dL or greater,2013,Number,13,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2013,Number,1,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2012,Number,11,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2008,Number,65,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2009,Number,7,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2009,Number,63,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2010,Number,4,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2010,Number,52,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2011,Number,3,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2011,Number,29,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2012,Number,2,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2005,Number,103,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2005,Number,3,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2006,Number,80,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2006,Number,4,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2007,Number,86,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2007,Number,5,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2008,Number,5,uhf404
Ridgewood - Forest Hills,10 mcg/dL or greater,2008,Number,42,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2007,Number,47,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2007,Number,652,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2006,Number,41,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2006,Number,647,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2005,Number,48,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2005,Number,735,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2012,Number,28,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2011,Number,288,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2011,Number,35,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2010,Number,384,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2010,Number,30,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2009,Number,369,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2009,Number,47,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2008,Number,474,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2012,Number,193,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2013,Number,17,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2013,Number,154,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2015,Number,147,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2015,Number,21,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2014,Number,23,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2014,Number,167,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2016,Number,21,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2017,Number,19,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2016,Number,126,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2017,Number,104,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2017,Rate,11.5,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2016,Rate,2.3,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2016,Rate,13.7,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2017,Rate,2.1,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2014,Rate,2.4,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2014,Rate,17.6,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2015,Rate,2.2,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2015,Rate,15.5,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2011,Rate,29.6,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2010,Rate,40.8,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2011,Rate,3.6,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2012,Rate,3,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2012,Rate,20.5,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2013,Rate,1.8,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2013,Rate,16.1,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2008,Rate,4.8,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2007,Rate,5.8,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2007,Rate,80.4,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2008,Rate,53.7,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2009,Rate,5.4,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2009,Rate,42.1,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2010,Rate,3.2,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2005,Rate,6.2,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2005,Rate,94.8,uhf405
Ridgewood - Forest Hills,10 mcg/dL or greater,2006,Rate,5.1,uhf405
Ridgewood - Forest Hills,5 mcg/dL or greater,2006,Rate,81,uhf405
Fresh Meadows,5 mcg/dL or greater,2006,Rate,63.4,uhf406
Fresh Meadows,10 mcg/dL or greater,2006,Rate,4.4,uhf406
Fresh Meadows,5 mcg/dL or greater,2005,Rate,60.1,uhf406
Fresh Meadows,10 mcg/dL or greater,2005,Rate,4.1,uhf406
Fresh Meadows,10 mcg/dL or greater,2010,Rate,2.8,uhf406
Fresh Meadows,5 mcg/dL or greater,2009,Rate,34.2,uhf406
Fresh Meadows,10 mcg/dL or greater,2009,Rate,2.4,uhf406
Fresh Meadows,5 mcg/dL or greater,2008,Rate,40.4,uhf406
Fresh Meadows,5 mcg/dL or greater,2007,Rate,61.6,uhf406
Fresh Meadows,10 mcg/dL or greater,2007,Rate,2.6,uhf406
Fresh Meadows,10 mcg/dL or greater,2008,Rate,2.5,uhf406
Fresh Meadows,5 mcg/dL or greater,2013,Rate,14.7,uhf406
Fresh Meadows,10 mcg/dL or greater,2013,Rate,1,uhf406
Fresh Meadows,5 mcg/dL or greater,2012,Rate,13.6,uhf406
Fresh Meadows,10 mcg/dL or greater,2012,Rate,1.5,uhf406
Fresh Meadows,10 mcg/dL or greater,2011,Rate,1,uhf406
Fresh Meadows,5 mcg/dL or greater,2010,Rate,24,uhf406
Fresh Meadows,5 mcg/dL or greater,2011,Rate,16.8,uhf406
Fresh Meadows,5 mcg/dL or greater,2015,Rate,10.5,uhf406
Fresh Meadows,10 mcg/dL or greater,2015,Rate,2.5,uhf406
Fresh Meadows,5 mcg/dL or greater,2014,Rate,10.8,uhf406
Fresh Meadows,10 mcg/dL or greater,2014,Rate,1.7,uhf406
Fresh Meadows,10 mcg/dL or greater,2017,Rate,1.5,uhf406
Fresh Meadows,5 mcg/dL or greater,2016,Rate,7.7,uhf406
Fresh Meadows,10 mcg/dL or greater,2016,Rate,0.3,uhf406
Fresh Meadows,5 mcg/dL or greater,2017,Rate,9.5,uhf406
Fresh Meadows,5 mcg/dL or greater,2017,Number,38,uhf406
Fresh Meadows,5 mcg/dL or greater,2016,Number,29,uhf406
Fresh Meadows,10 mcg/dL or greater,2017,Number,6,uhf406
Fresh Meadows,10 mcg/dL or greater,2016,Number,1,uhf406
Fresh Meadows,5 mcg/dL or greater,2014,Number,45,uhf406
Fresh Meadows,10 mcg/dL or greater,2014,Number,7,uhf406
Fresh Meadows,10 mcg/dL or greater,2015,Number,10,uhf406
Fresh Meadows,5 mcg/dL or greater,2015,Number,42,uhf406
Fresh Meadows,5 mcg/dL or greater,2013,Number,60,uhf406
Fresh Meadows,10 mcg/dL or greater,2013,Number,4,uhf406
Fresh Meadows,5 mcg/dL or greater,2012,Number,54,uhf406
Fresh Meadows,5 mcg/dL or greater,2008,Number,147,uhf406
Fresh Meadows,10 mcg/dL or greater,2009,Number,9,uhf406
Fresh Meadows,5 mcg/dL or greater,2009,Number,131,uhf406
Fresh Meadows,10 mcg/dL or greater,2010,Number,11,uhf406
Fresh Meadows,5 mcg/dL or greater,2010,Number,93,uhf406
Fresh Meadows,10 mcg/dL or greater,2011,Number,4,uhf406
Fresh Meadows,5 mcg/dL or greater,2011,Number,67,uhf406
Fresh Meadows,10 mcg/dL or greater,2012,Number,6,uhf406
Fresh Meadows,5 mcg/dL or greater,2005,Number,204,uhf406
Fresh Meadows,10 mcg/dL or greater,2005,Number,14,uhf406
Fresh Meadows,5 mcg/dL or greater,2006,Number,218,uhf406
Fresh Meadows,10 mcg/dL or greater,2006,Number,15,uhf406
Fresh Meadows,5 mcg/dL or greater,2007,Number,216,uhf406
Fresh Meadows,10 mcg/dL or greater,2007,Number,9,uhf406
Fresh Meadows,10 mcg/dL or greater,2008,Number,9,uhf406
Southwest Queens,10 mcg/dL or greater,2008,Number,70,uhf407
Southwest Queens,10 mcg/dL or greater,2007,Number,133,uhf407
Southwest Queens,5 mcg/dL or greater,2007,Number,993,uhf407
Southwest Queens,10 mcg/dL or greater,2006,Number,135,uhf407
Southwest Queens,5 mcg/dL or greater,2006,Number,1034,uhf407
Southwest Queens,10 mcg/dL or greater,2005,Number,123,uhf407
Southwest Queens,5 mcg/dL or greater,2005,Number,1213,uhf407
Southwest Queens,10 mcg/dL or greater,2012,Number,43,uhf407
Southwest Queens,5 mcg/dL or greater,2011,Number,371,uhf407
Southwest Queens,10 mcg/dL or greater,2011,Number,54,uhf407
Southwest Queens,5 mcg/dL or greater,2010,Number,459,uhf407
Southwest Queens,10 mcg/dL or greater,2010,Number,57,uhf407
Southwest Queens,5 mcg/dL or greater,2009,Number,494,uhf407
Southwest Queens,10 mcg/dL or greater,2009,Number,62,uhf407
Southwest Queens,5 mcg/dL or greater,2008,Number,626,uhf407
Southwest Queens,5 mcg/dL or greater,2012,Number,262,uhf407
Southwest Queens,10 mcg/dL or greater,2013,Number,39,uhf407
Southwest Queens,5 mcg/dL or greater,2013,Number,239,uhf407
Southwest Queens,5 mcg/dL or greater,2015,Number,220,uhf407
Southwest Queens,10 mcg/dL or greater,2015,Number,44,uhf407
Southwest Queens,10 mcg/dL or greater,2014,Number,51,uhf407
Southwest Queens,5 mcg/dL or greater,2014,Number,238,uhf407
Southwest Queens,10 mcg/dL or greater,2016,Number,41,uhf407
Southwest Queens,10 mcg/dL or greater,2017,Number,29,uhf407
Southwest Queens,5 mcg/dL or greater,2016,Number,216,uhf407
Southwest Queens,5 mcg/dL or greater,2017,Number,166,uhf407
Southwest Queens,5 mcg/dL or greater,2017,Rate,15.3,uhf407
Southwest Queens,10 mcg/dL or greater,2016,Rate,3.7,uhf407
Southwest Queens,5 mcg/dL or greater,2016,Rate,19.7,uhf407
Southwest Queens,10 mcg/dL or greater,2017,Rate,2.7,uhf407
Southwest Queens,10 mcg/dL or greater,2014,Rate,4.6,uhf407
Southwest Queens,5 mcg/dL or greater,2014,Rate,21.6,uhf407
Southwest Queens,10 mcg/dL or greater,2015,Rate,3.9,uhf407
Southwest Queens,5 mcg/dL or greater,2015,Rate,19.4,uhf407
Southwest Queens,5 mcg/dL or greater,2011,Rate,31.4,uhf407
Southwest Queens,5 mcg/dL or greater,2010,Rate,39.1,uhf407
Southwest Queens,10 mcg/dL or greater,2011,Rate,4.6,uhf407
Southwest Queens,10 mcg/dL or greater,2012,Rate,3.8,uhf407
Southwest Queens,5 mcg/dL or greater,2012,Rate,23.2,uhf407
Southwest Queens,10 mcg/dL or greater,2013,Rate,3.4,uhf407
Southwest Queens,5 mcg/dL or greater,2013,Rate,20.9,uhf407
Southwest Queens,10 mcg/dL or greater,2008,Rate,6.2,uhf407
Southwest Queens,10 mcg/dL or greater,2007,Rate,12.3,uhf407
Southwest Queens,5 mcg/dL or greater,2007,Rate,91.8,uhf407
Southwest Queens,5 mcg/dL or greater,2008,Rate,55.6,uhf407
Southwest Queens,10 mcg/dL or greater,2009,Rate,5.3,uhf407
Southwest Queens,5 mcg/dL or greater,2009,Rate,42.5,uhf407
Southwest Queens,10 mcg/dL or greater,2010,Rate,4.9,uhf407
Southwest Queens,10 mcg/dL or greater,2005,Rate,11.9,uhf407
Southwest Queens,5 mcg/dL or greater,2005,Rate,116.9,uhf407
Southwest Queens,10 mcg/dL or greater,2006,Rate,13.1,uhf407
Southwest Queens,5 mcg/dL or greater,2006,Rate,100.3,uhf407
Jamaica,5 mcg/dL or greater,2006,Rate,93,uhf408
Jamaica,10 mcg/dL or greater,2006,Rate,9.7,uhf408
Jamaica,5 mcg/dL or greater,2005,Rate,108.2,uhf408
Jamaica,10 mcg/dL or greater,2005,Rate,10.4,uhf408
Jamaica,10 mcg/dL or greater,2010,Rate,4.5,uhf408
Jamaica,5 mcg/dL or greater,2009,Rate,41.2,uhf408
Jamaica,10 mcg/dL or greater,2009,Rate,4.5,uhf408
Jamaica,5 mcg/dL or greater,2008,Rate,54.4,uhf408
Jamaica,5 mcg/dL or greater,2007,Rate,83.2,uhf408
Jamaica,10 mcg/dL or greater,2007,Rate,6.8,uhf408
Jamaica,10 mcg/dL or greater,2008,Rate,5.8,uhf408
Jamaica,5 mcg/dL or greater,2013,Rate,21.5,uhf408
Jamaica,10 mcg/dL or greater,2013,Rate,3.5,uhf408
Jamaica,5 mcg/dL or greater,2012,Rate,24.3,uhf408
Jamaica,10 mcg/dL or greater,2012,Rate,3,uhf408
Jamaica,10 mcg/dL or greater,2011,Rate,4.2,uhf408
Jamaica,5 mcg/dL or greater,2010,Rate,40.5,uhf408
Jamaica,5 mcg/dL or greater,2011,Rate,32.2,uhf408
Jamaica,5 mcg/dL or greater,2015,Rate,17.7,uhf408
Jamaica,10 mcg/dL or greater,2015,Rate,3.5,uhf408
Jamaica,5 mcg/dL or greater,2014,Rate,20.9,uhf408
Jamaica,10 mcg/dL or greater,2014,Rate,4,uhf408
Jamaica,10 mcg/dL or greater,2017,Rate,3.3,uhf408
Jamaica,5 mcg/dL or greater,2016,Rate,17.1,uhf408
Jamaica,10 mcg/dL or greater,2016,Rate,2.9,uhf408
Jamaica,5 mcg/dL or greater,2017,Rate,15.6,uhf408
Jamaica,5 mcg/dL or greater,2017,Number,205,uhf408
Jamaica,5 mcg/dL or greater,2016,Number,223,uhf408
Jamaica,10 mcg/dL or greater,2017,Number,44,uhf408
Jamaica,10 mcg/dL or greater,2016,Number,38,uhf408
Jamaica,5 mcg/dL or greater,2014,Number,282,uhf408
Jamaica,10 mcg/dL or greater,2014,Number,54,uhf408
Jamaica,10 mcg/dL or greater,2015,Number,47,uhf408
Jamaica,5 mcg/dL or greater,2015,Number,236,uhf408
Jamaica,5 mcg/dL or greater,2013,Number,287,uhf408
Jamaica,10 mcg/dL or greater,2013,Number,47,uhf408
Jamaica,5 mcg/dL or greater,2012,Number,330,uhf408
Jamaica,5 mcg/dL or greater,2008,Number,728,uhf408
Jamaica,10 mcg/dL or greater,2009,Number,61,uhf408
Jamaica,5 mcg/dL or greater,2009,Number,555,uhf408
Jamaica,10 mcg/dL or greater,2010,Number,63,uhf408
Jamaica,5 mcg/dL or greater,2010,Number,563,uhf408
Jamaica,10 mcg/dL or greater,2011,Number,59,uhf408
Jamaica,5 mcg/dL or greater,2011,Number,452,uhf408
Jamaica,10 mcg/dL or greater,2012,Number,41,uhf408
Jamaica,5 mcg/dL or greater,2005,Number,1331,uhf408
Jamaica,10 mcg/dL or greater,2005,Number,128,uhf408
Jamaica,5 mcg/dL or greater,2006,Number,1146,uhf408
Jamaica,10 mcg/dL or greater,2006,Number,120,uhf408
Jamaica,5 mcg/dL or greater,2007,Number,1052,uhf408
Jamaica,10 mcg/dL or greater,2007,Number,86,uhf408
Jamaica,10 mcg/dL or greater,2008,Number,77,uhf408
Southeast Queens,10 mcg/dL or greater,2008,Number,28,uhf409
Southeast Queens,10 mcg/dL or greater,2007,Number,30,uhf409
Southeast Queens,5 mcg/dL or greater,2007,Number,479,uhf409
Southeast Queens,10 mcg/dL or greater,2006,Number,30,uhf409
Southeast Queens,5 mcg/dL or greater,2006,Number,556,uhf409
Southeast Queens,10 mcg/dL or greater,2005,Number,50,uhf409
Southeast Queens,5 mcg/dL or greater,2005,Number,641,uhf409
Southeast Queens,10 mcg/dL or greater,2012,Number,21,uhf409
Southeast Queens,5 mcg/dL or greater,2011,Number,198,uhf409
Southeast Queens,10 mcg/dL or greater,2011,Number,19,uhf409
Southeast Queens,5 mcg/dL or greater,2010,Number,247,uhf409
Southeast Queens,10 mcg/dL or greater,2010,Number,17,uhf409
Southeast Queens,5 mcg/dL or greater,2009,Number,289,uhf409
Southeast Queens,10 mcg/dL or greater,2009,Number,29,uhf409
Southeast Queens,5 mcg/dL or greater,2008,Number,357,uhf409
Southeast Queens,5 mcg/dL or greater,2012,Number,119,uhf409
Southeast Queens,10 mcg/dL or greater,2013,Number,18,uhf409
Southeast Queens,5 mcg/dL or greater,2013,Number,95,uhf409
Southeast Queens,5 mcg/dL or greater,2015,Number,86,uhf409
Southeast Queens,10 mcg/dL or greater,2015,Number,18,uhf409
Southeast Queens,10 mcg/dL or greater,2014,Number,13,uhf409
Southeast Queens,5 mcg/dL or greater,2014,Number,97,uhf409
Southeast Queens,10 mcg/dL or greater,2016,Number,14,uhf409
Southeast Queens,10 mcg/dL or greater,2017,Number,15,uhf409
Southeast Queens,5 mcg/dL or greater,2016,Number,76,uhf409
Southeast Queens,5 mcg/dL or greater,2017,Number,80,uhf409
Southeast Queens,5 mcg/dL or greater,2017,Rate,13.9,uhf409
Southeast Queens,10 mcg/dL or greater,2016,Rate,2.4,uhf409
Southeast Queens,5 mcg/dL or greater,2016,Rate,13.1,uhf409
Southeast Queens,10 mcg/dL or greater,2017,Rate,2.6,uhf409
Southeast Queens,10 mcg/dL or greater,2014,Rate,2.1,uhf409
Southeast Queens,5 mcg/dL or greater,2014,Rate,16,uhf409
Southeast Queens,10 mcg/dL or greater,2015,Rate,2.9,uhf409
Southeast Queens,5 mcg/dL or greater,2015,Rate,14,uhf409
Southeast Queens,5 mcg/dL or greater,2011,Rate,30.2,uhf409
Southeast Queens,5 mcg/dL or greater,2010,Rate,37.3,uhf409
Southeast Queens,10 mcg/dL or greater,2011,Rate,2.9,uhf409
Southeast Queens,10 mcg/dL or greater,2012,Rate,3.4,uhf409
Southeast Queens,5 mcg/dL or greater,2012,Rate,19.3,uhf409
Southeast Queens,10 mcg/dL or greater,2013,Rate,3,uhf409
Southeast Queens,5 mcg/dL or greater,2013,Rate,15.7,uhf409
Southeast Queens,10 mcg/dL or greater,2008,Rate,4.3,uhf409
Southeast Queens,10 mcg/dL or greater,2007,Rate,4.9,uhf409
Southeast Queens,5 mcg/dL or greater,2007,Rate,77.6,uhf409
Southeast Queens,5 mcg/dL or greater,2008,Rate,55,uhf409
Southeast Queens,10 mcg/dL or greater,2009,Rate,4.4,uhf409
Southeast Queens,5 mcg/dL or greater,2009,Rate,43.6,uhf409
Southeast Queens,10 mcg/dL or greater,2010,Rate,2.6,uhf409
Southeast Queens,10 mcg/dL or greater,2005,Rate,7.7,uhf409
Southeast Queens,5 mcg/dL or greater,2005,Rate,98.7,uhf409
Southeast Queens,10 mcg/dL or greater,2006,Rate,4.7,uhf409
Southeast Queens,5 mcg/dL or greater,2006,Rate,87.7,uhf409
Rockaway,5 mcg/dL or greater,2006,Rate,92.5,uhf410
Rockaway,10 mcg/dL or greater,2006,Rate,8.3,uhf410
Rockaway,5 mcg/dL or greater,2005,Rate,106.3,uhf410
Rockaway,10 mcg/dL or greater,2005,Rate,6.5,uhf410
Rockaway,10 mcg/dL or greater,2010,Rate,3.3,uhf410
Rockaway,5 mcg/dL or greater,2009,Rate,32.2,uhf410
Rockaway,10 mcg/dL or greater,2009,Rate,2.9,uhf410
Rockaway,5 mcg/dL or greater,2008,Rate,45.9,uhf410
Rockaway,5 mcg/dL or greater,2007,Rate,70.2,uhf410
Rockaway,10 mcg/dL or greater,2007,Rate,4.5,uhf410
Rockaway,10 mcg/dL or greater,2008,Rate,3.8,uhf410
Rockaway,5 mcg/dL or greater,2013,Rate,17,uhf410
Rockaway,10 mcg/dL or greater,2013,Rate,2.3,uhf410
Rockaway,5 mcg/dL or greater,2012,Rate,17.1,uhf410
Rockaway,10 mcg/dL or greater,2012,Rate,3,uhf410
Rockaway,10 mcg/dL or greater,2011,Rate,2.4,uhf410
Rockaway,5 mcg/dL or greater,2010,Rate,37.6,uhf410
Rockaway,5 mcg/dL or greater,2011,Rate,23.7,uhf410
Rockaway,5 mcg/dL or greater,2015,Rate,9.9,uhf410
Rockaway,10 mcg/dL or greater,2015,Rate,1.4,uhf410
Rockaway,5 mcg/dL or greater,2014,Rate,18,uhf410
Rockaway,10 mcg/dL or greater,2014,Rate,2.4,uhf410
Rockaway,10 mcg/dL or greater,2017,Rate,1.3,uhf410
Rockaway,5 mcg/dL or greater,2016,Rate,10.8,uhf410
Rockaway,10 mcg/dL or greater,2016,Rate,1.5,uhf410
Rockaway,5 mcg/dL or greater,2017,Rate,11.7,uhf410
Rockaway,5 mcg/dL or greater,2017,Number,54,uhf410
Rockaway,5 mcg/dL or greater,2016,Number,50,uhf410
Rockaway,10 mcg/dL or greater,2017,Number,6,uhf410
Rockaway,10 mcg/dL or greater,2016,Number,7,uhf410
Rockaway,5 mcg/dL or greater,2014,Number,88,uhf410
Rockaway,10 mcg/dL or greater,2014,Number,12,uhf410
Rockaway,10 mcg/dL or greater,2015,Number,7,uhf410
Rockaway,5 mcg/dL or greater,2015,Number,48,uhf410
Rockaway,5 mcg/dL or greater,2013,Number,81,uhf410
Rockaway,10 mcg/dL or greater,2013,Number,11,uhf410
Rockaway,5 mcg/dL or greater,2012,Number,85,uhf410
Rockaway,5 mcg/dL or greater,2008,Number,228,uhf410
Rockaway,10 mcg/dL or greater,2009,Number,15,uhf410
Rockaway,5 mcg/dL or greater,2009,Number,164,uhf410
Rockaway,10 mcg/dL or greater,2010,Number,18,uhf410
Rockaway,5 mcg/dL or greater,2010,Number,202,uhf410
Rockaway,10 mcg/dL or greater,2011,Number,13,uhf410
Rockaway,5 mcg/dL or greater,2011,Number,128,uhf410
Rockaway,10 mcg/dL or greater,2012,Number,15,uhf410
Rockaway,5 mcg/dL or greater,2005,Number,474,uhf410
Rockaway,10 mcg/dL or greater,2005,Number,29,uhf410
Rockaway,5 mcg/dL or greater,2006,Number,422,uhf410
Rockaway,10 mcg/dL or greater,2006,Number,38,uhf410
Rockaway,5 mcg/dL or greater,2007,Number,326,uhf410
Rockaway,10 mcg/dL or greater,2007,Number,21,uhf410
Rockaway,10 mcg/dL or greater,2008,Number,19,uhf410
Port  Richmond,10 mcg/dL or greater,2008,Number,31,uhf501
Port  Richmond,10 mcg/dL or greater,2007,Number,33,uhf501
Port  Richmond,5 mcg/dL or greater,2007,Number,337,uhf501
Port  Richmond,10 mcg/dL or greater,2006,Number,34,uhf501
Port  Richmond,5 mcg/dL or greater,2006,Number,293,uhf501
Port  Richmond,10 mcg/dL or greater,2005,Number,44,uhf501
Port  Richmond,5 mcg/dL or greater,2005,Number,293,uhf501
Port  Richmond,10 mcg/dL or greater,2012,Number,17,uhf501
Port  Richmond,5 mcg/dL or greater,2011,Number,112,uhf501
Port  Richmond,10 mcg/dL or greater,2011,Number,20,uhf501
Port  Richmond,5 mcg/dL or greater,2010,Number,146,uhf501
Port  Richmond,10 mcg/dL or greater,2010,Number,20,uhf501
Port  Richmond,5 mcg/dL or greater,2009,Number,164,uhf501
Port  Richmond,10 mcg/dL or greater,2009,Number,25,uhf501
Port  Richmond,5 mcg/dL or greater,2008,Number,218,uhf501
Port  Richmond,5 mcg/dL or greater,2012,Number,98,uhf501
Port  Richmond,10 mcg/dL or greater,2013,Number,12,uhf501
Port  Richmond,5 mcg/dL or greater,2013,Number,105,uhf501
Port  Richmond,5 mcg/dL or greater,2015,Number,56,uhf501
Port  Richmond,10 mcg/dL or greater,2015,Number,7,uhf501
Port  Richmond,10 mcg/dL or greater,2014,Number,16,uhf501
Port  Richmond,5 mcg/dL or greater,2014,Number,100,uhf501
Port  Richmond,10 mcg/dL or greater,2016,Number,10,uhf501
Port  Richmond,10 mcg/dL or greater,2017,Number,14,uhf501
Port  Richmond,5 mcg/dL or greater,2016,Number,65,uhf501
Port  Richmond,5 mcg/dL or greater,2017,Number,58,uhf501
Port  Richmond,5 mcg/dL or greater,2017,Rate,20.4,uhf501
Port  Richmond,10 mcg/dL or greater,2016,Rate,3.5,uhf501
Port  Richmond,5 mcg/dL or greater,2016,Rate,22.6,uhf501
Port  Richmond,10 mcg/dL or greater,2017,Rate,4.9,uhf501
Port  Richmond,10 mcg/dL or greater,2014,Rate,5.3,uhf501
Port  Richmond,5 mcg/dL or greater,2014,Rate,33,uhf501
Port  Richmond,10 mcg/dL or greater,2015,Rate,2.4,uhf501
Port  Richmond,5 mcg/dL or greater,2015,Rate,19.3,uhf501
Port  Richmond,5 mcg/dL or greater,2011,Rate,31.6,uhf501
Port  Richmond,5 mcg/dL or greater,2010,Rate,40.8,uhf501
Port  Richmond,10 mcg/dL or greater,2011,Rate,5.6,uhf501
Port  Richmond,10 mcg/dL or greater,2012,Rate,5.1,uhf501
Port  Richmond,5 mcg/dL or greater,2012,Rate,29.2,uhf501
Port  Richmond,10 mcg/dL or greater,2013,Rate,3.7,uhf501
Port  Richmond,5 mcg/dL or greater,2013,Rate,32.1,uhf501
Port  Richmond,10 mcg/dL or greater,2008,Rate,9.5,uhf501
Port  Richmond,10 mcg/dL or greater,2007,Rate,9.7,uhf501
Port  Richmond,5 mcg/dL or greater,2007,Rate,99.5,uhf501
Port  Richmond,5 mcg/dL or greater,2008,Rate,66.6,uhf501
Port  Richmond,10 mcg/dL or greater,2009,Rate,7.3,uhf501
Port  Richmond,5 mcg/dL or greater,2009,Rate,47.6,uhf501
Port  Richmond,10 mcg/dL or greater,2010,Rate,5.6,uhf501
Port  Richmond,10 mcg/dL or greater,2005,Rate,16,uhf501
Port  Richmond,5 mcg/dL or greater,2005,Rate,106.5,uhf501
Port  Richmond,10 mcg/dL or greater,2006,Rate,10.4,uhf501
Port  Richmond,5 mcg/dL or greater,2006,Rate,89.3,uhf501
Stapleton - St. George,5 mcg/dL or greater,2006,Rate,85.8,uhf502
